10	3.460480e-04	8.357120e-04	1.775360e-04	2.908800e-05	1.654400e-05	1.232000e-05	8.057816	4.656613e-10
110	4.535680e-04	5.027840e-04	2.165696e-03	9.654080e-04	9.756800e-05	1.321600e-05	16.213123	4.423782e-09
210	5.964800e-04	1.566688e-03	4.157664e-03	3.050368e-03	1.297600e-04	1.481600e-05	16.280943	7.334165e-09
310	7.248000e-04	3.443936e-03	8.139872e-03	6.410240e-03	1.923520e-04	1.548800e-05	16.348762	1.466833e-08
410	7.307520e-04	5.473024e-03	1.438630e-02	1.142941e-02	2.496000e-04	1.584000e-05	16.399627	1.105946e-08
510	7.323200e-04	9.205440e-03	2.500576e-02	1.767459e-02	3.268480e-04	1.564800e-05	16.484401	4.563481e-08
610	7.361920e-04	1.413987e-02	3.983050e-02	2.519142e-02	4.266880e-04	1.737600e-05	16.603086	1.327135e-07
710	7.458240e-04	1.912864e-02	5.847366e-02	3.393958e-02	4.455680e-04	1.740800e-05	16.738725	1.974404e-07
810	7.466880e-04	2.560051e-02	9.906214e-02	4.407187e-02	5.592960e-04	1.772800e-05	16.908274	3.434252e-08
910	7.499840e-04	3.119814e-02	1.320307e-01	5.546358e-02	6.002880e-04	2.009600e-05	17.077823	2.852175e-08
1010	9.061760e-04	4.124125e-02	1.721882e-01	6.806704e-02	6.778240e-04	1.875200e-05	17.281282	8.917414e-08
1110	7.632960e-04	4.937472e-02	2.298185e-01	8.234541e-02	7.230080e-04	1.996800e-05	17.501695	2.294779e-06
1210	7.689280e-04	5.986480e-02	2.729442e-01	9.807926e-02	8.087040e-04	5.168000e-05	17.739064	1.888257e-07
1310	7.774720e-04	6.868928e-02	3.201701e-01	1.153797e-01	8.984320e-04	1.561600e-05	17.993388	9.173527e-08
1410	7.573760e-04	7.824281e-02	3.719015e-01	1.338104e-01	9.360000e-04	1.548800e-05	18.281621	4.987232e-07
1510	7.633920e-04	8.939462e-02	4.296212e-01	1.533086e-01	1.051168e-03	1.913600e-05	18.586809	1.590721e+04
1610	7.635840e-04	1.025427e-01	4.952995e-01	1.749512e-01	1.148032e-03	1.920000e-05	18.908952	4.214235e-08
1710	7.825600e-04	1.149515e-01	5.698749e-01	1.982196e-01	1.197984e-03	1.558400e-05	19.248050	1.409790e-07
1810	7.880640e-04	1.308539e-01	6.522500e-01	2.226717e-01	1.301792e-03	2.144000e-05	19.604103	1.057051e-07
1910	8.112000e-04	1.467039e-01	7.405051e-01	2.483123e-01	1.397312e-03	1.936000e-05	19.994066	1.571607e-07
2010	7.997760e-04	1.605021e-01	8.362614e-01	2.750010e-01	1.461280e-03	1.552000e-05	20.400983	7.881317e-08
2110	8.208960e-04	1.820037e-01	9.795727e-01	3.037975e-01	1.529888e-03	2.166400e-05	20.824856	1.483131e-07
2210	8.454080e-04	1.970276e-01	1.104433e+00	3.339324e-01	1.617568e-03	1.990400e-05	21.282638	1.720618e-07
2310	8.624640e-04	2.205025e-01	1.227304e+00	3.657193e-01	1.717056e-03	1.923200e-05	21.740420	3.096245e-04
2410	8.809280e-04	2.396237e-01	1.354332e+00	3.978453e-01	1.826144e-03	2.140800e-05	18.502035	4.204921e-07
2510	9.060800e-04	2.549527e-01	1.487101e+00	4.318855e-01	1.917824e-03	1.929600e-05	19.010682	1.870794e-07
2610	9.045120e-04	2.830297e-01	1.629586e+00	4.672072e-01	1.969408e-03	2.003200e-05	19.536283	4.144385e-07
2710	9.325760e-04	2.997565e-01	1.778916e+00	5.046492e-01	2.065600e-03	1.923200e-05	20.095795	3.687106e-06
2810	9.335360e-04	3.325995e-01	1.935912e+00	5.425543e-01	2.171040e-03	2.208000e-05	20.655307	2.243323e-07
2910	9.482240e-04	3.515291e-01	2.102134e+00	5.823477e-01	2.268224e-03	1.942400e-05	21.248728	9.047799e-07
3010	9.512640e-04	3.804493e-01	2.281467e+00	6.228376e-01	2.339424e-03	1.574400e-05	21.859105	2.516899e-07
3110	1.005984e-03	4.152610e-01	2.515494e+00	6.656202e-01	2.454112e-03	1.939200e-05	22.503391	4.140660e-06
3210	1.007072e-03	4.373117e-01	2.745195e+00	7.089556e-01	2.550496e-03	1.977600e-05	23.147677	1.394656e-07
3310	1.052480e-03	4.650959e-01	2.972053e+00	7.547343e-01	2.640352e-03	2.188800e-05	23.825873	4.993053e-07
3410	1.064704e-03	4.906344e-01	3.206077e+00	8.007224e-01	2.758976e-03	1.580800e-05	24.521024	3.348105e-07
3510	1.079840e-03	5.192601e-01	3.440508e+00	8.488768e-01	2.894560e-03	1.948800e-05	25.233130	1.687789e-06
3610	1.103584e-03	5.568898e-01	3.682384e+00	8.972214e-01	2.976640e-03	1.939200e-05	25.979145	4.820758e-07
3710	1.728672e-03	5.893388e-01	3.935506e+00	9.487590e-01	3.091520e-03	1.971200e-05	26.742116	9.504147e-07
3810	1.182016e-03	6.209865e-01	4.205793e+00	1.000331e+00	3.158080e-03	1.971200e-05	27.505086	1.662411e-07
3910	1.152256e-03	6.659329e-01	4.480012e+00	1.054358e+00	3.283744e-03	3.305600e-05	28.318922	2.169050e-06
4010	1.197248e-03	6.985370e-01	4.773504e+00	1.107846e+00	3.392512e-03	1.968000e-05	29.132757	5.499460e-07
4110	1.194528e-03	7.498494e-01	5.100126e+00	1.164840e+00	3.508928e-03	4.150400e-05	30.014412	2.764864e-07
4210	1.222304e-03	7.857311e-01	5.490036e+00	1.221657e+00	3.650432e-03	1.600000e-05	30.862157	7.695053e-07
