4310	9.745600e-04	8.127021e-01	3.837205e+00	9.896763e-01	3.220672e-03	4.076800e-05	22.096474	1.349375e+02
4410	9.911361e-04	8.480346e-01	4.090388e+00	1.036753e+00	3.260384e-03	1.907200e-05	22.554256	2.211250e+02
4510	9.965120e-04	8.783439e-01	4.363810e+00	1.085025e+00	3.355360e-03	1.913600e-05	23.012037	2.279500e+03
4610	1.019552e-03	9.186822e-01	4.603536e+00	1.134452e+00	3.495360e-03	1.980800e-05	23.486774	2.040625e+02
4710	1.052192e-03	9.587516e-01	4.850230e+00	1.184350e+00	3.521600e-03	1.536000e-05	23.978468	2.681875e+02
4810	1.055616e-03	9.916033e-01	5.111270e+00	1.235155e+00	3.621408e-03	6.268800e-05	24.470160	2.693750e+02
4910	1.057472e-03	1.055089e+00	5.386168e+00	1.286783e+00	3.730240e-03	1.523200e-05	24.961851	5.402500e+02
5010	1.073632e-03	1.085154e+00	5.649852e+00	1.339603e+00	3.819392e-03	1.539200e-05	25.470499	4.821250e+02
5110	1.110976e-03	1.161847e+00	5.925712e+00	1.393826e+00	3.906624e-03	1.529600e-05	25.996099	4.098750e+02
5210	1.117344e-03	1.193602e+00	6.248518e+00	1.448691e+00	4.001184e-03	1.532800e-05	26.538656	6.758725e+04
5310	1.119200e-03	1.242618e+00	6.571644e+00	1.506025e+00	4.098336e-03	1.900800e-05	27.081215	1.000750e+03
5410	1.133088e-03	1.284649e+00	6.938555e+00	1.564336e+00	4.248576e-03	1.545600e-05	27.640726	3.012500e+02
5510	1.166240e-03	1.326446e+00	7.309261e+00	1.623145e+00	4.319104e-03	1.923200e-05	28.200237	2.240000e+02
5610	1.166208e-03	1.369130e+00	7.644074e+00	1.682777e+00	4.379520e-03	2.179200e-05	28.776705	4.231000e+03
5710	1.196832e-03	1.409341e+00	7.982496e+00	1.743469e+00	4.516096e-03	3.001600e-05	29.353170	2.202500e+02
5810	1.189728e-03	1.456248e+00	8.351734e+00	1.804825e+00	4.605088e-03	1.939200e-05	29.997458	2.075000e+02
5910	1.199808e-03	1.530123e+00	8.722974e+00	1.866659e+00	4.678528e-03	1.948800e-05	30.590878	1.932131e+04
6010	1.205120e-03	1.581135e+00	9.083546e+00	1.930821e+00	4.783936e-03	1.926400e-05	31.218210	2.290625e+02
6110	1.235744e-03	1.628743e+00	9.445234e+00	1.995477e+00	4.896160e-03	5.171200e-05	31.845541	4.375625e+02
6210	1.306496e-03	1.720302e+00	9.857364e+00	2.062277e+00	4.986848e-03	1.929600e-05	32.472874	2.688125e+02
6310	1.318496e-03	1.777882e+00	1.027733e+01	2.129585e+00	5.105664e-03	1.984000e-05	33.134113	3.642500e+02
6410	1.331200e-03	1.823313e+00	1.076145e+01	2.197849e+00	5.207904e-03	1.936000e-05	33.778400	5.565000e+02
